"subscription_id","account_id","start_date","end_date","is_active","plan_tier","billing_frequency","seats","mrr_amount","arr_amount","is_trial","upgrade_flag","downgrade_flag","churn_flag","signup_date","country","industry","channel"
S-dab0d5,A-cc1d8d,2024-12-14,,1,Basic,monthly,5,0,0,true,false,false,false,2024-12-08,US,FinTech,other
S-9aa190,A-9b9fe9,2024-10-17,,1,Basic,annual,33,627,7524,false,false,false,false,2023-09-28,AU,EdTech,other
S-f89d8c,A-88c6ca,2024-12-18,,1,Pro,monthly,49,2401,28812,false,false,false,false,2024-10-25,DE,FinTech,ads
S-766a62,A-1ac5e0,2024-11-24,,1,Enterprise,monthly,33,0,0,true,false,false,false,2024-10-20,US,DevTools,event
S-10134d,A-52dd88,2024-09-09,,1,Enterprise,annual,23,4577,54924,false,false,false,false,2023-02-21,US,Cybersecurity,ads
S-85de7a,A-940b8b,2024-04-01,,1,Enterprise,annual,32,6368,76416,false,false,true,false,2024-03-19,DE,HealthTech,organic
S-85796b,A-f19409,2024-08-27,2024-10-31,0,Enterprise,monthly,23,4577,54924,false,false,false,true,2023-03-16,US,DevTools,other
S-c97464,A-f5641b,2024-10-16,,1,Pro,monthly,38,1862,22344,false,false,false,false,2024-03-30,US,EdTech,other
S-6732ff,A-9affe6,2023-11-22,,1,Pro,annual,24,1176,14112,false,false,false,false,2023-03-22,US,Cybersecurity,other
S-aa20eb,A-6f8ad2,2024-09-08,,1,Pro,monthly,1,49,588,false,false,false,false,2024-07-09,IN,EdTech,organic
S-b6aabe,A-902ef7,2024-12-25,,1,Basic,annual,83,1577,18924,false,false,false,false,2024-09-03,US,HealthTech,other
S-0ff339,A-6dee43,2024-01-21,,1,Basic,annual,12,228,2736,false,false,false,false,2023-08-12,UK,FinTech,other
S-4d664d,A-cc1d8d,2024-12-26,,1,Pro,annual,16,784,9408,false,true,true,false,2024-12-08,US,FinTech,other
S-8deb5f,A-533452,2024-12-25,,1,Basic,annual,52,988,11856,false,false,false,false,2024-11-12,AU,DevTools,organic
S-e2d4e9,A-18793f,2024-12-30,,1,Basic,monthly,148,0,0,true,true,false,false,2024-12-18,US,EdTech,organic
S-d8441d,A-8adedc,2024-03-16,,1,Basic,annual,4,76,912,false,false,false,false,2024-02-11,US,EdTech,event
S-6d356a,A-425e76,2023-06-26,,1,Basic,annual,28,532,6384,false,false,false,false,2023-05-17,UK,DevTools,other
S-c005ac,A-92a3af,2024-09-18,,1,Enterprise,annual,25,4975,59700,false,false,false,false,2024-07-07,IN,Cybersecurity,organic
S-d0913e,A-eb2fdc,2024-11-14,,1,Pro,monthly,31,1519,18228,false,false,false,false,2023-11-21,AU,DevTools,organic
S-4bef15,A-600734,2024-08-14,2024-09-22,0,Enterprise,annual,29,0,0,true,false,false,true,2023-11-14,US,DevTools,organic
S-2573e4,A-7f8241,2024-01-25,,1,Basic,monthly,60,1140,13680,false,false,false,false,2023-03-14,US,EdTech,organic
S-80c291,A-712533,2024-01-06,,1,Enterprise,annual,18,3582,42984,false,false,false,false,2023-07-31,US,EdTech,organic
S-64acb8,A-3be56b,2024-08-21,,1,Enterprise,monthly,30,5970,71640,false,false,false,false,2023-10-26,IN,HealthTech,event
S-13a948,A-d5a319,2024-07-24,,1,Enterprise,monthly,15,2985,35820,false,true,false,false,2023-05-04,US,FinTech,other
S-081b81,A-b20d99,2024-01-30,,1,Basic,annual,20,380,4560,false,false,false,false,2023-09-27,IN,HealthTech,other
S-68c537,A-9ee962,2024-06-06,,1,Enterprise,monthly,29,5771,69252,false,false,false,false,2023-02-28,US,HealthTech,ads
S-3f82bc,A-d5a319,2023-10-30,,1,Basic,monthly,15,0,0,true,false,true,false,2023-05-04,US,FinTech,other
S-fe6311,A-5c9849,2024-11-11,,1,Enterprise,monthly,19,0,0,true,false,false,false,2024-11-03,IN,EdTech,partner
S-b3c4b8,A-c43359,2024-12-17,,1,Pro,annual,38,0,0,true,false,false,false,2024-11-16,US,FinTech,organic
S-8923b3,A-157070,2024-05-17,,1,Basic,annual,27,513,6156,false,false,false,false,2023-11-09,US,FinTech,ads
S-2410c6,A-5247b3,2024-05-11,,1,Basic,annual,33,627,7524,false,false,false,false,2024-03-12,UK,FinTech,partner
S-7a06fe,A-5a92e7,2024-09-28,,1,Pro,monthly,28,1372,16464,false,false,false,false,2024-06-11,US,HealthTech,ads
S-ceaca8,A-96e141,2024-08-10,,1,Enterprise,monthly,24,4776,57312,false,false,false,false,2023-08-12,UK,DevTools,partner
S-02c3e7,A-7c4956,2024-08-14,,1,Enterprise,annual,6,1194,14328,false,false,false,false,2023-05-06,US,DevTools,ads
S-3a1a06,A-eb7fac,2024-07-09,,1,Enterprise,monthly,14,2786,33432,false,false,false,false,2023-10-28,US,DevTools,organic
S-7f5d03,A-22d9d2,2024-06-10,,1,Pro,monthly,25,1225,14700,false,false,false,false,2024-03-22,FR,DevTools,event
S-c10f0c,A-0f7d77,2024-11-11,,1,Basic,monthly,6,114,1368,false,false,false,false,2024-10-28,IN,FinTech,partner
S-cdd00a,A-4e44e8,2024-08-23,,1,Basic,monthly,38,722,8664,false,false,false,false,2024-08-20,US,DevTools,ads
S-d57a67,A-2446e3,2024-07-14,,1,Pro,monthly,27,1323,15876,false,false,false,false,2024-01-10,IN,EdTech,organic
S-f75ac4,A-faa28c,2024-02-17,,1,Enterprise,annual,48,0,0,true,false,false,false,2024-01-30,US,HealthTech,organic
S-76c59f,A-0aaf6e,2024-08-01,,1,Basic,annual,24,456,5472,false,false,false,false,2024-05-11,US,FinTech,organic
S-0a15fa,A-bb1eaa,2024-12-12,,1,Pro,annual,25,1225,14700,false,false,false,false,2024-06-11,US,Cybersecurity,organic
S-d0f5fb,A-39868b,2024-04-25,,1,Enterprise,annual,9,1791,21492,false,false,false,false,2024-03-17,AU,FinTech,partner
S-ffb6cc,A-94d3da,2024-09-28,,1,Enterprise,monthly,41,8159,97908,false,false,false,false,2023-05-03,US,HealthTech,other
S-1b8300,A-faa28c,2024-05-23,,1,Enterprise,monthly,48,0,0,true,true,false,false,2024-01-30,US,HealthTech,organic
S-88de1c,A-18793f,2024-12-24,,1,Basic,annual,148,2812,33744,false,false,false,false,2024-12-18,US,EdTech,organic
S-a88ffd,A-cc102e,2024-09-06,,1,Pro,annual,13,637,7644,false,false,false,false,2024-04-15,US,HealthTech,partner
S-f12a54,A-f3ff05,2024-11-24,,1,Pro,monthly,2,98,1176,false,false,false,false,2024-07-06,IN,FinTech,other
S-f9b284,A-22d9d2,2024-07-02,,1,Pro,annual,8,392,4704,false,false,false,false,2024-03-22,FR,DevTools,event
S-61e53d,A-d42431,2024-11-15,2024-12-14,0,Basic,annual,22,418,5016,false,false,false,true,2024-06-09,FR,FinTech,ads
S-4c5456,A-149a69,2024-12-19,,1,Basic,monthly,34,646,7752,false,false,false,false,2024-10-17,US,DevTools,event
S-b15cde,A-ee42db,2023-05-01,,1,Pro,monthly,13,637,7644,false,false,false,false,2023-04-25,DE,EdTech,ads
S-9e6a18,A-7d514c,2024-11-06,,1,Pro,monthly,21,1029,12348,false,true,false,false,2024-02-03,DE,HealthTech,organic
S-0b2ac3,A-d792a6,2024-01-01,,1,Basic,annual,7,0,0,true,false,false,false,2023-01-23,US,DevTools,organic
S-cb8a5c,A-1e6fc3,2024-12-17,,1,Enterprise,annual,1,199,2388,false,false,false,false,2023-12-06,FR,EdTech,other
S-8b52b5,A-c1dfe1,2024-03-04,,1,Enterprise,monthly,26,5174,62088,false,false,false,false,2023-08-07,DE,DevTools,ads
S-79b2bc,A-249769,2024-08-28,,1,Basic,monthly,4,76,912,false,false,false,false,2024-04-25,US,Cybersecurity,event
S-4fd9ba,A-d4ac0e,2024-09-10,,1,Basic,monthly,24,456,5472,false,true,false,false,2024-04-20,UK,DevTools,ads
S-163e9d,A-ccabf0,2024-03-03,,1,Enterprise,annual,11,2189,26268,false,false,false,false,2023-11-06,IN,HealthTech,organic
S-8324d4,A-5a215a,2024-07-13,2024-08-03,0,Pro,monthly,87,0,0,true,false,false,true,2024-01-05,FR,EdTech,other
S-22f848,A-993085,2023-10-15,,1,Enterprise,annual,49,9751,117012,false,false,false,false,2023-06-01,US,HealthTech,ads
S-b32512,A-854864,2024-12-25,,1,Enterprise,monthly,20,3980,47760,false,false,false,false,2024-12-07,IN,FinTech,event
S-98ac99,A-8ed5dd,2023-11-09,,1,Basic,annual,5,95,1140,false,true,false,false,2023-06-29,UK,EdTech,event
S-93fab3,A-9f9299,2024-11-10,2024-12-31,0,Pro,annual,28,1372,16464,false,false,false,true,2023-09-02,US,FinTech,organic
S-838330,A-5a215a,2024-06-20,,1,Pro,annual,87,0,0,true,false,false,false,2024-01-05,FR,EdTech,other
S-720d62,A-c16101,2024-10-05,,1,Basic,monthly,53,1007,12084,false,false,false,false,2024-09-06,IN,EdTech,other
S-e2500e,A-5b4ebb,2024-12-06,,1,Basic,monthly,21,0,0,true,false,false,false,2024-07-10,UK,Cybersecurity,other
S-2c091a,A-32728c,2023-06-20,,1,Pro,annual,20,980,11760,false,false,false,false,2023-01-03,US,DevTools,event
S-55d53c,A-2f6a32,2024-12-08,,1,Basic,annual,19,361,4332,false,false,false,false,2024-08-26,US,HealthTech,organic
S-df2fb8,A-0e966d,2024-08-17,,1,Pro,annual,55,0,0,true,false,false,false,2024-06-25,IN,FinTech,ads
S-24ae40,A-328bd0,2024-02-11,2024-03-28,0,Basic,monthly,18,342,4104,false,false,false,true,2023-05-16,AU,HealthTech,partner
S-bdd4c5,A-5a92e7,2024-12-03,,1,Pro,monthly,28,1372,16464,false,false,false,false,2024-06-11,US,HealthTech,ads
S-2196c4,A-425e76,2024-04-16,,1,Basic,monthly,8,152,1824,false,false,false,false,2023-05-17,UK,DevTools,other
S-9626f8,A-d4ac0e,2024-08-25,,1,Pro,annual,18,882,10584,false,false,false,false,2024-04-20,UK,DevTools,ads
S-03340d,A-4ef964,2024-04-01,,1,Enterprise,annual,17,3383,40596,false,false,false,false,2024-03-07,US,HealthTech,organic
S-ae1882,A-9f9299,2024-10-25,,1,Basic,monthly,61,1159,13908,false,false,false,false,2023-09-02,US,FinTech,organic
S-1cdd2c,A-ac9111,2024-03-06,,1,Pro,monthly,21,1029,12348,false,false,false,false,2023-08-12,US,HealthTech,event
S-6b7aa4,A-c37601,2024-11-29,,1,Basic,monthly,22,418,5016,false,false,false,false,2024-10-31,US,EdTech,partner
S-dfe952,A-e351e1,2024-09-27,,1,Basic,monthly,33,627,7524,false,false,false,false,2024-09-26,US,EdTech,other
S-763384,A-526d93,2024-07-24,,1,Pro,annual,43,0,0,true,false,false,false,2024-04-14,FR,HealthTech,organic
S-3e6a40,A-94c3cd,2024-08-07,,1,Enterprise,monthly,32,0,0,true,false,false,false,2023-09-20,CA,FinTech,other
S-5fffe8,A-4e631b,2024-07-26,,1,Basic,monthly,22,418,5016,false,false,false,false,2024-03-16,US,FinTech,other
S-e51242,A-8145a0,2023-11-13,,1,Enterprise,annual,9,1791,21492,false,false,false,false,2023-04-25,AU,Cybersecurity,partner
S-ae3270,A-fdfc91,2023-09-14,,1,Basic,annual,29,551,6612,false,false,false,false,2023-05-06,US,Cybersecurity,ads
S-808668,A-e351e1,2024-10-01,,1,Pro,monthly,33,1617,19404,false,false,false,false,2024-09-26,US,EdTech,other
S-388f70,A-40a557,2024-09-21,,1,Pro,annual,18,0,0,true,false,false,false,2023-12-03,AU,Cybersecurity,partner
S-b84a07,A-7c4956,2023-06-05,,1,Pro,annual,9,441,5292,false,false,false,false,2023-05-06,US,DevTools,ads
S-a24476,A-91e948,2024-01-26,,1,Basic,monthly,41,0,0,true,false,false,false,2023-01-29,AU,EdTech,partner
S-ff78bf,A-50f3f7,2024-05-13,,1,Pro,monthly,31,0,0,true,false,false,false,2023-12-22,US,HealthTech,partner
S-695c1e,A-ce66f8,2024-07-02,,1,Enterprise,monthly,37,7363,88356,false,false,false,false,2023-08-23,CA,EdTech,event
S-f97609,A-712f1c,2024-05-15,,1,Pro,annual,38,1862,22344,false,true,false,false,2023-12-16,US,DevTools,ads
S-fee60b,A-4a267b,2024-09-22,2024-09-29,0,Pro,monthly,46,2254,27048,false,false,false,true,2024-05-05,US,FinTech,other
S-3cc163,A-df10db,2024-07-02,,1,Basic,annual,68,0,0,true,true,false,false,2023-06-06,US,DevTools,other
S-534c28,A-e888d1,2024-09-16,,1,Basic,monthly,14,266,3192,false,false,false,false,2023-03-28,US,Cybersecurity,other
S-e1d553,A-692f18,2024-09-27,,1,Pro,annual,9,0,0,true,false,false,false,2024-03-28,US,EdTech,other
S-358daa,A-39b19f,2024-09-04,,1,Enterprise,annual,24,0,0,true,false,false,false,2023-02-03,US,FinTech,partner
S-ff2761,A-0cc442,2024-09-25,,1,Basic,monthly,45,855,10260,false,true,false,false,2024-07-18,US,EdTech,organic
S-b6d200,A-d27f50,2024-12-19,,1,Basic,monthly,44,836,10032,false,false,false,false,2024-07-20,UK,Cybersecurity,ads
S-518472,A-e7beab,2024-12-08,,1,Pro,monthly,19,931,11172,false,false,false,false,2023-10-20,DE,EdTech,organic
S-682d28,A-fdfc91,2024-08-31,,1,Enterprise,annual,47,9353,112236,false,false,false,false,2023-05-06,US,Cybersecurity,ads
S-0a2238,A-c7ffc2,2024-09-16,,1,Basic,monthly,30,570,6840,false,false,false,false,2023-01-27,US,Cybersecurity,partner
S-6e4c1a,A-94f8c9,2024-08-02,,1,Enterprise,monthly,13,2587,31044,false,false,false,false,2024-03-29,US,HealthTech,other
S-7564e1,A-313be3,2024-08-14,,1,Enterprise,monthly,47,0,0,true,false,false,false,2023-11-15,US,EdTech,partner
S-41023c,A-49b828,2023-12-15,,1,Enterprise,annual,31,6169,74028,false,false,false,false,2023-05-05,IN,FinTech,ads
S-6e0006,A-5b051a,2024-09-18,,1,Basic,monthly,22,418,5016,false,false,false,false,2024-08-05,US,Cybersecurity,event
S-7e1791,A-a6d261,2024-05-09,,1,Enterprise,annual,9,1791,21492,false,false,false,false,2023-11-29,CA,FinTech,other
S-1109d6,A-a2485e,2024-08-11,,1,Enterprise,annual,3,597,7164,false,false,true,false,2024-08-04,US,FinTech,event
S-b35203,A-ac85cd,2024-12-23,,1,Enterprise,monthly,53,10547,126564,false,false,true,false,2024-07-31,US,EdTech,partner
S-ef4ad8,A-bcf87c,2024-08-14,,1,Pro,annual,10,490,5880,false,false,false,false,2024-06-27,US,FinTech,event
S-2dad6b,A-104f1a,2024-12-20,,1,Basic,monthly,34,646,7752,false,false,false,false,2024-08-17,US,Cybersecurity,other
S-4c100f,A-eb7fac,2024-02-24,,1,Enterprise,monthly,136,27064,324768,false,false,false,false,2023-10-28,US,DevTools,organic
S-17cfc4,A-592832,2024-12-01,,1,Pro,monthly,18,0,0,true,false,true,false,2024-09-25,US,Cybersecurity,organic
S-c317f9,A-86902e,2023-11-24,,1,Basic,annual,34,646,7752,false,false,false,false,2023-05-02,IN,HealthTech,other
S-3311b1,A-7cfe77,2024-08-24,,1,Pro,monthly,69,3381,40572,false,true,false,false,2024-07-10,US,DevTools,ads
S-26e8f0,A-d40bf7,2024-11-17,,1,Enterprise,monthly,59,11741,140892,false,false,false,false,2024-11-08,IN,FinTech,organic
S-807d87,A-69b156,2024-01-16,,1,Enterprise,annual,28,5572,66864,false,false,false,false,2023-11-21,US,EdTech,other
S-c4aa5f,A-ccb686,2024-02-28,,1,Pro,annual,52,2548,30576,false,false,false,false,2024-01-22,US,DevTools,other
S-86c28f,A-8adedc,2024-04-02,,1,Pro,annual,79,3871,46452,false,false,false,false,2024-02-11,US,EdTech,event
S-d635a2,A-ff79f2,2024-05-29,,1,Basic,annual,12,228,2736,false,false,false,false,2024-04-25,US,DevTools,ads
S-463525,A-016043,2024-12-02,,1,Enterprise,annual,13,2587,31044,false,false,false,false,2024-07-31,CA,EdTech,organic
S-b2238e,A-104f1a,2024-11-16,,1,Basic,monthly,24,456,5472,false,false,false,false,2024-08-17,US,Cybersecurity,other
S-d01053,A-779e4e,2023-11-12,2024-10-29,0,Enterprise,annual,36,7164,85968,false,false,false,true,2023-01-02,US,HealthTech,organic
S-b9bbfd,A-118d55,2024-11-13,,1,Enterprise,monthly,36,7164,85968,false,false,false,false,2024-10-22,US,Cybersecurity,organic
S-790762,A-ac85cd,2024-12-24,,1,Pro,monthly,53,2597,31164,false,false,false,false,2024-07-31,US,EdTech,partner
S-321498,A-3a7284,2024-12-25,2024-12-31,0,Pro,monthly,31,0,0,true,false,false,true,2024-11-17,US,FinTech,organic
S-8cf2ef,A-600734,2024-08-29,,1,Basic,annual,42,798,9576,false,false,false,false,2023-11-14,US,DevTools,organic
S-48aa95,A-a8b49c,2024-03-23,,1,Enterprise,monthly,7,1393,16716,false,false,false,false,2023-10-06,UK,Cybersecurity,partner
S-42218c,A-e2cd1b,2024-07-30,,1,Pro,monthly,45,2205,26460,false,false,false,false,2024-02-04,US,DevTools,other
S-e6e96f,A-cbd1a3,2024-11-30,,1,Enterprise,annual,8,0,0,true,false,false,false,2024-11-25,US,DevTools,other
S-627cfa,A-9bfc9f,2023-09-19,2024-01-04,0,Pro,monthly,53,2597,31164,false,false,false,true,2023-09-14,CA,DevTools,ads
S-47a04b,A-b54c01,2024-10-07,,1,Pro,annual,29,0,0,true,false,false,false,2024-09-29,US,DevTools,event
S-2a6eb3,A-80eeb6,2023-08-27,,1,Enterprise,monthly,68,13532,162384,false,false,false,false,2023-05-09,UK,Cybersecurity,organic
S-c5f3d4,A-9f2731,2024-11-22,,1,Pro,annual,5,0,0,true,false,false,false,2024-10-04,IN,FinTech,event
S-c3bf1d,A-55f257,2024-03-15,,1,Pro,annual,9,441,5292,false,false,false,false,2023-12-21,US,FinTech,organic
S-a82441,A-4a267b,2024-08-09,,1,Pro,annual,25,1225,14700,false,false,false,false,2024-05-05,US,FinTech,other
S-ccdf41,A-94f8c9,2024-11-29,,1,Enterprise,monthly,17,3383,40596,false,false,false,false,2024-03-29,US,HealthTech,other
S-3503cb,A-c43359,2024-12-14,,1,Basic,monthly,38,722,8664,false,false,false,false,2024-11-16,US,FinTech,organic
S-ed32c7,A-37f969,2023-10-24,,1,Pro,annual,30,1470,17640,false,false,false,false,2023-10-14,IN,HealthTech,partner
S-64bd69,A-ac9111,2023-10-04,,1,Basic,annual,21,399,4788,false,false,false,false,2023-08-12,US,HealthTech,event
S-abd244,A-66224b,2024-12-05,,1,Basic,monthly,92,1748,20976,false,false,false,false,2024-10-18,US,HealthTech,other
S-1e83a6,A-443b7c,2024-12-29,,1,Basic,annual,8,152,1824,false,false,false,false,2024-09-06,US,Cybersecurity,other
S-e86a94,A-443f6f,2024-12-26,,1,Pro,monthly,19,931,11172,false,false,false,false,2024-12-07,US,Cybersecurity,organic
S-2480b0,A-6e08f3,2024-12-27,,1,Basic,annual,13,247,2964,false,false,false,false,2023-02-27,US,Cybersecurity,event
S-095083,A-98a59a,2023-09-27,,1,Basic,annual,56,1064,12768,false,false,false,false,2023-08-04,UK,FinTech,partner
S-07abdd,A-f19409,2023-09-26,,1,Pro,annual,34,1666,19992,false,false,false,false,2023-03-16,US,DevTools,other
S-c29f3a,A-b7b7b7,2024-09-10,,1,Pro,monthly,24,1176,14112,false,true,false,false,2024-06-30,US,FinTech,event
S-b4ac47,A-3b5cd1,2023-10-07,,1,Pro,annual,31,1519,18228,false,false,false,false,2023-09-12,US,FinTech,event
S-2e017b,A-432483,2023-04-02,2023-04-05,0,Pro,annual,5,245,2940,false,false,false,true,2023-02-06,US,Cybersecurity,ads
S-c64e87,A-f3ff05,2024-09-19,,1,Enterprise,annual,27,5373,64476,false,false,false,false,2024-07-06,IN,FinTech,other
S-c24467,A-e888d1,2023-07-05,,1,Basic,monthly,50,0,0,true,false,false,false,2023-03-28,US,Cybersecurity,other
S-f7b0e0,A-66224b,2024-11-24,,1,Basic,annual,92,1748,20976,false,false,false,false,2024-10-18,US,HealthTech,other
S-edeacd,A-59f724,2024-01-01,,1,Pro,annual,18,882,10584,false,false,false,false,2023-11-03,US,HealthTech,other
S-3d6b69,A-2446e3,2024-09-16,,1,Enterprise,annual,27,5373,64476,false,false,false,false,2024-01-10,IN,EdTech,organic
S-63e282,A-6a4e2d,2024-10-15,2024-11-07,0,Pro,annual,14,686,8232,false,true,false,true,2023-04-07,UK,EdTech,partner
S-ef2a21,A-427b69,2024-11-28,2024-12-09,0,Pro,annual,36,1764,21168,false,false,false,true,2024-08-23,US,FinTech,other
S-e052d8,A-4e44e8,2024-10-26,,1,Pro,annual,25,0,0,true,false,false,false,2024-08-20,US,DevTools,ads
S-2d51ca,A-96e141,2023-12-05,,1,Pro,monthly,32,1568,18816,false,false,false,false,2023-08-12,UK,DevTools,partner
S-0921a1,A-ee42db,2023-08-02,,1,Basic,annual,22,418,5016,false,false,false,false,2023-04-25,DE,EdTech,ads
S-62c98f,A-5a92e7,2024-10-27,,1,Pro,monthly,35,1715,20580,false,false,false,false,2024-06-11,US,HealthTech,ads
S-1cff77,A-5a3eb9,2023-09-20,,1,Pro,annual,65,3185,38220,false,false,false,false,2023-08-20,CA,DevTools,other
S-3a28a1,A-b9f5b1,2024-07-25,,1,Enterprise,annual,15,2985,35820,false,false,false,false,2023-01-24,US,Cybersecurity,other
S-42aaf0,A-6da850,2024-12-31,2024-12-31,0,Basic,annual,6,114,1368,false,false,false,true,2023-10-07,IN,FinTech,organic
S-d02277,A-05f0e5,2024-06-11,,1,Enterprise,monthly,92,18308,219696,false,true,false,false,2023-05-04,US,FinTech,partner
S-72b92f,A-bd4708,2024-12-14,,1,Enterprise,monthly,37,7363,88356,false,false,false,false,2024-07-21,US,FinTech,ads
S-15609d,A-94d3da,2024-08-04,,1,Basic,monthly,41,0,0,true,false,false,false,2023-05-03,US,HealthTech,other
S-6d12c1,A-d26ab4,2024-11-20,,1,Basic,monthly,11,209,2508,false,false,false,false,2024-11-07,UK,DevTools,organic
S-1bf267,A-c42f1f,2024-11-13,,1,Basic,annual,28,532,6384,false,false,false,false,2024-07-28,US,HealthTech,other
S-2d4edf,A-69fad4,2023-09-04,,1,Enterprise,annual,6,1194,14328,false,false,false,false,2023-04-06,UK,FinTech,ads
S-050a91,A-d27f50,2024-08-06,,1,Basic,annual,45,855,10260,false,false,false,false,2024-07-20,UK,Cybersecurity,ads
S-e41457,A-5f2961,2024-12-17,,1,Enterprise,annual,4,796,9552,false,false,false,false,2024-11-22,US,HealthTech,partner
S-9f2386,A-558c72,2024-03-09,,1,Enterprise,annual,15,2985,35820,false,false,false,false,2023-06-01,US,FinTech,organic
S-e23fd8,A-cc98bc,2023-06-05,,1,Enterprise,annual,32,0,0,true,false,false,false,2023-05-24,US,DevTools,ads
S-c1056f,A-6f8ad2,2024-10-23,,1,Basic,monthly,21,399,4788,false,false,false,false,2024-07-09,IN,EdTech,organic
S-c4c9ce,A-625d0b,2024-11-16,2024-11-22,0,Enterprise,monthly,10,1990,23880,false,false,false,true,2024-09-02,AU,EdTech,ads
S-dc90ef,A-bcf87c,2024-07-22,,1,Pro,annual,17,833,9996,false,false,false,false,2024-06-27,US,FinTech,event
S-fc1114,A-4c56c9,2024-07-17,2024-10-23,0,Pro,annual,18,882,10584,false,false,false,true,2023-12-20,US,FinTech,partner
S-b95110,A-b07b56,2024-12-16,,1,Pro,monthly,25,1225,14700,false,false,false,false,2024-11-08,US,DevTools,event
S-e2e052,A-91e948,2023-11-07,,1,Pro,monthly,41,2009,24108,false,false,false,false,2023-01-29,AU,EdTech,partner
S-0de78a,A-e4144b,2024-12-12,,1,Basic,annual,41,779,9348,false,false,false,false,2024-10-22,UK,EdTech,other
S-8a37c8,A-054577,2024-12-09,,1,Pro,monthly,8,392,4704,false,false,false,false,2024-04-28,UK,EdTech,ads
S-8d6cec,A-32fb14,2024-07-05,,1,Pro,annual,32,1568,18816,false,true,false,false,2023-03-07,US,DevTools,event
S-65dd83,A-592832,2024-11-07,,1,Pro,annual,36,1764,21168,false,false,false,false,2024-09-25,US,Cybersecurity,organic
S-fa7c1a,A-df10db,2024-10-21,,1,Enterprise,monthly,12,2388,28656,false,false,false,false,2023-06-06,US,DevTools,other
S-cc964d,A-d26ab4,2024-11-21,,1,Basic,annual,15,0,0,true,false,false,false,2024-11-07,UK,DevTools,organic
S-e72beb,A-712533,2024-10-26,,1,Pro,annual,70,3430,41160,false,true,false,false,2023-07-31,US,EdTech,organic
S-80199e,A-50bb9f,2024-10-26,,1,Enterprise,monthly,18,3582,42984,false,true,false,false,2024-07-12,US,Cybersecurity,organic
S-b6f87e,A-8b25f2,2024-09-30,,1,Basic,annual,10,190,2280,false,false,false,false,2024-02-17,US,Cybersecurity,ads
S-6129d4,A-6965e1,2024-12-26,,1,Enterprise,annual,13,2587,31044,false,false,false,false,2024-11-25,US,DevTools,organic
S-7b647e,A-d62e02,2024-09-03,,1,Enterprise,monthly,10,1990,23880,false,false,true,false,2024-08-20,US,Cybersecurity,partner
